text,label
na ce ka kashe injin tarakta,hausa
Tatsuniyoyi da labaran nishadi suna da tasiri aal'adun mu,hausa
Biraye na yi kaman mutane.,hausa
Ana kula da masu allurar mai ta hanyar amfani da masu tsabtace allurar mai,hausa
Garba ya sayo sabon zarto.,hausa
Zan samo muku wasu kuɗi daidai da ƙimar aikinku.,hausa
Na saya wa ƙawata kankana domin ta karya azumi da shi.,hausa
Na farko shan miyagun ƙwayoyi na biyu kuma bin abokan banza.,hausa
muna cikin kantin sayar da kayayyaki,hausa
Matan kawu na ta haihu shekaran jiya.,hausa
"Idan inji ya mutu, babu mota.",hausa
Duk mun gudu zuwa wurin jira don kada mu rasa jirginmu,hausa
Gwamnati za ta gina gidan laka,hausa
Audu yana wasan bori.,hausa
Mutum na kallo ne da idao.,hausa
Jirgin tatanik ya taɓa nitsewa a cikin teku.,hausa
Malam yana son gwanda.,hausa
Amarula: ɗanɗano mai ladabi na Afirka ta Kudu a ƙarƙashin sararin Afirka.,hausa
tace bazata ƙara haihuwa ba,hausa
Kyaftin yana ƙasa da Manjo a sojan Nigeria.,hausa
An sallame ta daga asibitin,hausa
Yara sun yi kwallo a filin wasa.,hausa
Ka tafi asibitin yau!,hausa
Akwai sauti dake zuwa daga ajin wasa.,hausa
Rufe ido yana cikin hanyan samun sulhu.,hausa
Shin faifen birki suna cikin yanayi mai kyau?,hausa
"Barka da samun nasarar naƙuda, alheri ne don samun jariri",hausa
Wanene ya sami rauni ba tare da dalili ba?,hausa
Na yi mafarki saboda fin na ban tsoro da na kalla,hausa
Duk mata suna da mahaifar da ake nufi da zama jarirai har tsawon wata tara.,hausa
Gyaran gashi ki kullum na sa ki sabta da kyau a gaban mai gidan ki.,hausa
Ki tace mata suma a hankali!,hausa
Sun kasance suna hidimar gasasshen plantain da kifi a gidan abinci a da,hausa
Akwai gidan yari a garin kano,hausa
Baitukan wakanka sun saba wa juna,hausa
Zan Karanta shuki in na yi girma,hausa
Mata ma su na iya shiga harkar maƙera.,hausa
a'a ba gogesu nake ba Ina dai linka su ne,hausa
Wasan yana kowa yara jarunta,hausa
Cibiyoyin kasuwanci galibi suna cikin wani yanki mai mahimmanci na al'umma.,hausa
Ka san yanda ake fenti?,hausa
safiyar ranar Alhamis cike take da nishadi tare da manoma sun nufi kasuwanni.,hausa
Mallam Saidu ya datsa ciyawan kafet da ke a bayan gidan shi jiya da dare.,hausa
Sai fa kun yi biyayya ga dokokin da gwamnati ta sharɗanta.,hausa
Za'a yi amfani da hirarrakin domin gano wanda ya aikata laifin,hausa
Yawancin maza na zaben aski ne bisa irin kansu.,hausa
Aisha bata yi kwaliya yau ba,hausa
Shin akwai taƙamaiman matakan da masu gadin suka aiwatar a gidan yarin Ikoyi?,hausa
Wani irin dinki za ki yi?,hausa
Tumatur 'ƴa'ƴan itace ne ba kayan lambu ba.,hausa
Garafuni na maganin ciwon cikin yara kuma ya na wanke madarar nonon uwa.,hausa
Maryam ta ce taje liyafar auren ƙawarta jiya,hausa
Za mu ajiye akwatin ajiye kayan aiki a nan,hausa
Yara na taimakawa iyayen su.,hausa
Kullum yana kan istagiram da daddare.,hausa
Ummi ta nuna biyayya ko?,hausa
a coci za'a daurawa John da mercy aure.,hausa
Shugaban Mallamai ke kula tare da tabatar da harkokin karatu na tafiya yadda ya kamata a makaranta.,hausa
"Labarun yaudara suna nuna hazaka masu hankali, kamar yadda Anansi gizo-gizo, masu amfani da wayo don yaudarar wasu.",hausa
Zaka iya cin ɗanyan albasa?,hausa
Shugaban jam'iyya tun tuni ya koma ofishin shi.,hausa
Ta zauna a dakin kwanan dalibai na jami'a.,hausa
Akan yi da mutum.,hausa
Za ka je wajen shugaban makaranta?,hausa
Wassu ƙwari basu cizo,hausa
An samar da mataimakin shugaban makarantar furamare domin taimaka wa shugaba gudanar da aiki.,hausa
ana maƙala horo a ofis,hausa
Uwa ita ce take kula da tsabtar gida.,hausa
Shin kai dan wasan kwaikwayo ne?,hausa
Bello yana yanka naman da usman zai gasa domin bikin suna,hausa
Ban taba ganin bishiyar tuffah ba,hausa
ɗakin kwana mai tsabta yana taimakawa wurin barci ingantacce,hausa
Mun ji labarin wanda auren su ya mutu saboda bai yanka wa yaro ragon suna ba,hausa
Kowa ya kawo aikin gidan sa nan da mintuna biyar,hausa
Karnuka suna da haƙoran garaya,hausa
Delu ta iya lugude.,hausa
Meye sunan uwar matanka da Hausa?,hausa
Na ce ka kawo mun fulawa!,hausa
Amos yana addu'a sosai.,hausa
Kilifa nawa ke aiki?,hausa
Larai karuwa ce wajen tsawon shekara goma yanzu.,hausa
Mijina ba ya ƙaunar miyar agushi.,hausa
Boket ɗin fenti na ɗauke da fenti kuma masu fenti ne ke amfani da su.,hausa
Wasu masu kawo wa kwastomomi abinci suna da kirki wasu basu da kunya,hausa
Nawa kudin tayan keke,hausa
Idan mace ta auri miji biyu al'umma ba ta yarda da hakan ba.,hausa
a Yola Suka fara zama,hausa
Komai lalacewar masa tafi ƙarfin kashin shanu.,hausa
Matan Hausawa suna haihuwar 'ya 'ya da yawa.,hausa
Haɗin atimita da lumefantirin su suka ba da maganin zazzaɓin cizon sauro,hausa
Ban taba zuwa Ogun ba.,hausa
Mun ga wurin bauta wa gumaka lokacin da muka je Ogun,hausa
Da ƙyar na sha ya fi saura ƙiris aka kama ni.,hausa
Darakta shine yake nuna yadda fim ɗin zai gudana,hausa
Baba na ya bawa manemin yayata lis ɗin ahalin mu a sadaki.,hausa
Babanmu na da gona uku.,hausa
Yaran suna amfani da Komfutar na tsawon kwana uku.,hausa
sun je su gaisa da manyansu,hausa
daina wasa tare da saitin ƙusa,hausa
Je kayi ibada yau a masallacin Sheik Dahiru Bauchi,hausa
Ta gwammace ta ba abokanta sirri fiye da 'yar uwarta.,hausa
tana tafe tana wasa da awarwarun hannun ta,hausa
Usman ya ka sa biyan sadakin.,hausa
Akwai illoli masu yawa a intanet.,hausa
A'a bai yi ba,hausa
Na ji labarin hatsarin a talabijin,hausa
Me matsayin karshe na ƴan sanda.,hausa
Girmama yana kula da dangantaka,hausa
ka yi unfollow dina!,hausa
Yarbawa na son amala.,hausa
Kuɗi na da daraja a zamanin da.,hausa
Turawan mulkin mallaka na nufin kafawa da kiyaye mulkin mallaka daga kasashen waje da kuma cin gajiyar tattalin arzikinsa,hausa
Za mu zo muje rigakafi na sati daya.,hausa
Da babu maganin sauro amma yanzu an samu,hausa
An sauƙe baƙin a otel din kusa da gida.,hausa
Gobe zaki wankemin gashi na,hausa
Za'a gina makarantu guda ashirin da bakwai a jihar mu,hausa
Ƙurfi din bai da issashen kaifi da zai yanka katako.,hausa
gadon asibitin babu shimfida,hausa
zan karɓo masu dauri,hausa
"Eh, mu na shirin fareti ne.",hausa
Hadiza ta auri Abdulkadir bara.,hausa
"Watsuwa, mai ba da labari, yana jin magana game da wuta da sauri.",hausa
A kimiyyance an kasafta mutane a matsayin dabbobi.,hausa
Ya gaisheta da safe.,hausa
Sun fita sayan kunu awa biyu da su ka wuce,hausa
Akwai ofishin jami'an tsaro a makarantu.,hausa
Ana jera kujeru a gidan amarya.,hausa
Gobe za mu yi hiran,hausa
Ta yi wanka da ganyen magarya.,hausa
An ce a dinga ginin ƙasa saboda matsalar sauyin yanayi,hausa
Mutane masu tawali'u suna iya samun kansu a babban wuri.,hausa
Jami'ar sufuri ta jihar Katsina ta buɗe sashe na kula da sufuri,hausa
Nan da kwana biyu likitan zai zo,hausa
Audu ya cinye semobitan da aka zuba masa.,hausa
Nawa ne gaskiya sa,hausa
Kinga zanzaron jiya?,hausa
sun zo ajin yanzu?,hausa
Magatakarda shine yake tsara wa alkali duk wani ƙorafi da aka kawo kotu.,hausa
da muke yara ba mu a yin aikin gida,hausa
Ee ciyawar Buffalo tana jan hankalin namun daji da kiwonta.,hausa
Audu ya siyo kafar sa,hausa
Mutane masu shiru ba su son kasancewa a rukunin abokai.,hausa
Ta'addanci na faruwa a yankin Arewa maso gabas na Nigeriya.,hausa
Zan so in ziyarci Kenya domin in ga zaki,hausa
this is not the type of screwdriver I need for the work,hausa
An kawo mata lukozed bust a asibiti.,hausa
Iyayenta a Maigana sun saya mata kayan kicin da yawa da za ta yi aure.,hausa
Nakan ji kyama in naga gidan abinci babu tsafta,hausa
Jamiu ya rasa kafarsa a lokacin da ake fama da rashin lafiya a cikin saurayin wasu shekaru da suka wuce,hausa
Ibrahim na daka doya,hausa
Wata barewa tana tsalle.,hausa
A najeriya ana son cin burodi sosai.,hausa
Babban kantin Sahad sun yi sanarwa cewa ba za su buɗe ba wannan lahadin,hausa
shugaban wasannin bai zo makaranta yau ba.,hausa
Ta yaya kuka sami lissafin wutar lantarki?,hausa
Ita mai cin ganyayyaki ce,hausa
"A'a babu jirgi zuwa Abuja yau,",hausa
Abun taimako a lokacin koyarwa na da muhimmanci yaƴin koyarwa domin Yara su gane karatu sosai.,hausa
Ginin kasa bai kai karfin na siminti ba,hausa
Ba ra ance mu kawo dosta ɗaɗaya,hausa
Ɗaliban kwaleji zasu kammala karatunsu a watan satumba,hausa
Ko da yaushe nace suna samun murfin firinta don kare firinta daga ƙura.,hausa
A jiya ne mutumin ya bugu sosai.,hausa
Ana kai masu laifi gidan yari.,hausa
Mutum ne ke tuka mota.,hausa
An hana Amina shiga ofishin mataimakan kansila a jiya,hausa
Sauka daga teburin!,hausa
Patanya kayan aiki ne mai mahimmanci ga manomi.,hausa
cokali mai yatsa nake so na siyo a kasuwa idan naje.,hausa
Ali zaiyi Magana da Sani gobe idan yazo?,hausa
Za a sami abinci da yawa a wata mai zuwa.,hausa
Jemilu ya raba dukkan hoton aurensa da abokansa dake kasashen waje ta hanyar Snapichati,hausa
sunan yaron da ke wasa Ɗanjuma,hausa
Za mu yi amfani da kwan lambu mai dadi don yin miya gobe.,hausa
Menene yaren da aka fi magana a wannan angwa ?,hausa
Munanan-ayyuka abu ne da bashida kyau a cikin al'umma.,hausa
Zan tafi in yi shuku yanzun nan.,hausa
Na tashi da tsakan dare,hausa
akwai motoci na haya,hausa
na sayi biredi akan naira dari biyar da hamsin,hausa
Akwai kujeru da yawa a ofishin uwa,hausa
Komai nisan daji da gari gabansa,hausa
Menene dalilin da yasa ake wa bishiyar lemo da kuma lemon tsami aure?,hausa
Tsakanin fanka sama da fankan ƙasa wanne yafi bada iska?,hausa
Abakiliki shi ne babban birnin jahar Ebonyi,hausa
"Dankalin Hausa, abinci ne mai sa kuzari.",hausa
Kuna son lokacin da abokin tarayya yana kishi?,hausa
zan goge falon anjima,hausa
za'a kunna ma yaran fim Dan faɗakar da su kan illan shaye shaye,hausa
Dakin shan magani ake kai duk wani ɗalibi marar lafiya.,hausa
Yawancin mawaka sun fi son rera wakokin turanci,hausa
Na dade banyi amfani da kalanzir ba.,hausa
Mu je mu yini a hotel.,hausa
Ta ce an yi ma ɗanuwanta dashen ƙoda.,hausa
Angon zai tsaya da Amaryar sa na sati ɗaya kafin ya fara fita.,hausa
A'a zan shuka fulawa,hausa
Kada kazo gidana ranar asabar!,hausa
Ana yaɗa labaran nishaɗi ta ƙafofin watsa labarai.,hausa
"E, na gasa kazar",hausa
Mafi yawan abincin gargajiya kamar su miyan kuka da tuwan dawa yana da amfani a jiki,hausa
Goge madubin da kyau.,hausa
karfe takwas za'a buɗe gidan rediyon,hausa
Kamfanoni masu haɗa taliya suna da yawa.,hausa
Karima ce take dafa zogala.,hausa
"E, sun kawo gwandan tun jiya.",hausa
Karba kudin ki siyo mata maganin!,hausa
Ina so in ga wani mashahuri.,hausa
"manyan addinai a Najeriya guda uku ne: sune addinin kirista, musulunci da kafirci",hausa
yau lahadi Muna coci,hausa
Ta saka ayabarta a cikin buhu ta ɗaure saboda ta nuna.,hausa
Ya ce zai sha whiskey.,hausa
Bature yana shan abarba.,hausa
Kishin kasa yana nufin yaki da hakkin mutane a wata kasa.,hausa
Kana wajen shugaban ƙasa ne yanzun?,hausa
Wane lauya aka sa a kan ƙorafin ka?,hausa
Zaki na cin ɗanyen nama.,hausa
Menene ma'anar al'adu na waɗannan al'adun qaddamarwa?,hausa
Ana iya gasa nama cikin tanda,hausa
Akwai zanuwan gado masu bargo,hausa
Kun san yadda ake tuƙa mota?,hausa
jami'in tsaron da ke filin shakatawar ya nuna mana dakin wanka.,hausa
Ana amfani da dizal a matsayin man manya-manyan ababan hawa,hausa
Na sayo biskit ɗin oriyo daga babban kantin Bomas jiya,hausa
Ana gudanar da zaben fidda gwani kafin zaben shugaban kasa.,hausa
Asabar da Lahadi rana ce ta hutu a yawancin sassan duniya,hausa
Amsar ita ce moɗa.,hausa
"A'a, ba a yi mini kaciya ba.",hausa
Yayana yana shan glucophage saboda yana da ciwon sukari,hausa
kudin saudiyya shi ne riyal,hausa
Mutanen ƙauyen Gobir sun iya gulma.,hausa
Kitso yakan yi sati biyu kafin ya lalace,hausa
Duk wani Manhaja Dandalin sada zumunta yana amfani da Yanan-gizo ne.,hausa
yanzun ya na mana jajen gobaran da aka mana,hausa
Mai karɓan ya karɓi kuɗi kimanin naira miliyan ashirin a hannun ƴan kasuwa,hausa
me ya samu idon nasa?,hausa
Ana samun zuma ne daga kudan zuma.,hausa
Sarakuna na arewa na su wani tufaffi mai suna alkyabba.,hausa
An yi wa sojan ƙarin girma bara.,hausa
Yaya ta mutu?,hausa
Za a iya samun fiza a 'Dominos Fiza',hausa
Za ka yi zabe shekara mai zuwa?,hausa
Ana ba wa masu hali kirki girma,hausa
Saboda ƙafata tana ciwo.,hausa
Kuna so ku shiga cikin al'ada da ayyukan binnewa a duniya?,hausa
Jini ya bata rigar cot ɗin likitan.,hausa
Inason hawa rola kwasta,hausa
Jiya habiba ta siya sarƙar gwal,hausa
Sabulun ka na kan kwano,hausa
A gidan marayun nan yara nawa ne suka sami karɓuwa zuwa ga sababbin iyali.,hausa
Bata son fita waje idan tana al'ada.,hausa
Za ki yi magana da ita a watsaf anjima,hausa
An masu yafiyar shugaban ƙasa.,hausa
Saratu tana shan abarba.,hausa
Ofisoshin malamai ba su kai na hedimasta kyau ba.,hausa
Mawakin cikin gida na amfani da goje in za su yi waƙa,hausa
Ana amfani da katin zabe don kada kuri'a yayin zabe.,hausa
Muna zuwa hira da daddare.,hausa
Wane ne ya kashe kwabbai goma?,hausa
Me matsayin karshe na sojin sama.,hausa
Mutum da matar sa ta rasu bawani takaba da zaiyi,hausa
A dandali Zainab ta haɗu da mijinta.,hausa
Ya taya ni matsar da teburin cin abinci.,hausa
Tanko ya rubuta sharhin bayan labarai.,hausa
Tufafin wasanni yawanci suna nuna launuka da lambobi.,hausa
"Mai gadi, bude ƙofa!",hausa
Buɗe mana kofar shiga wurin shaƙatawar.,hausa
Zaka iya faɗa min karin magana uku daka sani.,hausa
Meyasa a ka fasa yin taron sunan?,hausa
Shin kun ga gidan mai zaman kansa?,hausa
Shugaban ƙasar najeriya mutumin jihar Lagos ne.,hausa
Sa'adatu Gwaggota ce ta ɓangaren uwa.,hausa
Dila na da matuƙar kuzari da dare.,hausa
kadirawa suna kiɗa Mandiri,hausa
eh fatima tana aiki amatsayin likitan dabbobi.,hausa
A abuja a kan hanya ake samun karuwai,hausa
Kusan shekaru uku yanzu.,hausa
Bikin Argungu bikin kamun kifi ne a Kebbi.,hausa
Dauda da Sabuwa za su kwana a otel din Daula.,hausa
Ba kowa ke son taliya da macaroni ba.,hausa
A'a nayi gwajin taifod tun sati uku da suka wuce,hausa
Ana koyar da ilimi mai amfani.,hausa
Ana alala da wake.,hausa
Ramatu za ta sa sarƙar ƙafa.,hausa
"A cikin watanni masu zuwa, za a gabatar da ci gaba a ƙirar magudanar lantarki.",hausa
za ka iya aske kanka Inka je shagon aski,hausa
"A'a, ba zan buga wasa na gaba ba.",hausa
Saura wata nawa a fara azumi?,hausa
Lauyan yana da alhaƙin ɗa'a mai tsanani.,hausa
Ka na da wayan androd,hausa
Wasu jariran suna da kiba,hausa
Ka ƙarfafa ma'aurata su yi magana a fili don su fahimci abubuwan da suke so a aure.,hausa
Ka ba su takardar tuhuma.,hausa
Ina da ƴan'uwa huɗu masu wadata.,hausa
Aboki na a gurin kakannin shi yake kafin ya tafi karatu turai.,hausa
Eh lauyanshi za a kama,hausa
Nawa kika ba ta?,hausa
Aliyu yana yawan wasa da ƙeƙe.,hausa
Ya ajiye shebur ɗin a bakin kofa.,hausa
Soson wankan zai lalace,hausa
"E, ɗan takara ta ne ya cinye.",hausa
Shin da gaske ne angonki,hausa
Saya min famfers na jaririn gobe!,hausa
Ina son Iyalai na sosai.,hausa
Yanzu kuka siyo abarba?,hausa
Mecece sana'arka ta gargajiya?,hausa
Har yanzu tana bin sa,hausa
"A cikin tarihi, mutane sun yi mamakin ƙaƙƙarfan kyan kwari",hausa
Dole ne ku yi rawar ku a'wancan wasan kwaikwayo'n kauyen gobe!,hausa
Zai cije maman sa a kunne,hausa
Ƙanwar mamana za tayi aure wani sati.,hausa
An gina shagon mama na daga siminti.,hausa
An fi shekara dubu biyar ana shuka karas a duniya,hausa
Dole ne ku kawo wannan soket zuwa gidana gobe!,hausa
Shin nan ne za a gina gidan almajirai?,hausa
Na ajiye abun kama shanya a kan firij.,hausa
Yan wasan Brazil sun taka rawar gani a yau.,hausa
Ki sayo mana ɗankunne masu kyau a Kano.,hausa
Matar sauro na yada cutar zazzabin cizon sauro.,hausa
Filayen wasannin makarantu sun dade suna ba yara nishadin wasanni kamar wasan buya,hausa
Surukaisu na da tsauri.,hausa
Ina son barkono sosai a cikin abinci.,hausa
"A'a, ba Kayan magaji ne a hanun ka?",hausa
Noma tafi kyau lokacin rani,hausa
A jihar Kaduna,hausa
An sa wa motar esi.,hausa
Bugu hanya ce ta wallafa rubutu ko hoto a takarda.,hausa
Ka da ka yi wanka a banɗakin nan!,hausa
Kowanne addinin ya yi hani da tashin hankali,hausa
Kuɗin mota abu ne da ake biya don tafiya.,hausa
Gobe za mu biki.,hausa
Sati mai zuwa za a fara sabon ofishin principal.,hausa
Johannes Gutenberg shi ne ya ƙirƙira maɗaba'a.,hausa
Fankan dakin barcin ya lallace .,hausa
Kalar rigar makarantar wasanni na ja ne.,hausa
Babanmu ne ya bamu kuɗi.,hausa
Abacha da matata ta yi yayi dadi sosai,hausa
Mata suna jin kunya idan suna al'ada,hausa
masu yin ginin za su zo gobe?,hausa
Firinsifal shi ne shugaba a makarantar sakandire.,hausa
Shaguna a manyan kantuna suna sayar da abubuwa daban-daban.,hausa
Zan ziyarci mutumin da ke sayar da 'yan kunne na zinariya da sannu.,hausa
Gobe ​​ma'aikacin wutar lantarki zai zo ya gyara soket,hausa
Ku kafa ƙungiya domin samun tallafi daga gwamnati.,hausa
"Kwalejin kimiyya da fasaha ba da ""Recto"" ne a matsayin Shugaba.",hausa
Haba mutuwa ina tsinuwarki?,hausa
Akan saka tsofaffin waƙokin Hausawa a rediyo.,hausa
A wana waje ake wallafa jarida?,hausa
Yar uwa ta ta kawo mun ziyara uwa ɗaya,hausa
Kanti da aka bude a unguwar mu na da girma sosai,hausa
Kar a bude wannan miya,hausa
Shi'a sun yi imani da auren wucin gadi kawai.,hausa
"Eh, na je tekun.",hausa
Khalid yana kula da kasuwancin iyali kuma yana kula da tsarin dangin uba a Legas.,hausa
Fiza ba abincin hausa bane,hausa
Mota tAnada kafa hudu,hausa
"A ƙasar Najeriya a da, mulkin sojoji aka gudanar.",hausa
Awa uku tayi tana naƙuda.,hausa
Tanko ya karɓo maganin diyabatis..,hausa
Zan saya kukan zan yi miya gobe.,hausa
Duk abinda ya yi farko zai yi ƙarshe.,hausa
Me yasa kuka raina shugaban sassan?,hausa
Yaushe ƙafarka ta samu matsala.,hausa
Turawa na san cin baked beans da buredi,hausa
Matata ta yi min wani girki mai daɗi.,hausa
Ka tabbata ka saya mata ƙosai gobe!,hausa
Ana zuba abinci a faranti don a ci.,hausa
Ka saka akuyoyin a ɗakin su?,hausa
"Zan fada wa ƴar'uwata, cewa agogon baya aiki, gobe.",hausa
Ban da kati na laburare.,hausa
Ana iya buga jarida.,hausa
Awal zai zo gyara akwatin kari mako mai zuwa,hausa
Laburare a makarantar firamare tana ba da littattafai don bincike da koyo.,hausa
Gidan kula da matasan ya tsara jerin tarurrukan bita don shekara mai zuwa.,hausa
Kin yi miyar kukan da na ce kiyi?,hausa
Ba a noma a lokacin rani.,hausa
Yaushe za a gama shari'ar kotun?,hausa
Shugan kwalejin ilimi ya kammala jawabi.,hausa
Yar uwata za ta yi noman wake.,hausa
Lagos Port Complex shine mafi girma kuma mafi yawan jama'a a Najeriya.,hausa
Mata suna son barkonoa miya.,hausa
"Bankin Ases suna da reshe a titin banki, a Jihar Kano.",hausa
A zamanin da wanzamai suke haski wa jarirai akan kwana bakwai,hausa
"Ana sarrafa kifi,a saka a cikin gwangwani, hakan yana hana kifin ɓaci.",hausa
Na je siyan lemu a kasuwa,hausa
Ana amfani da ciyawar barkono wajen abincin dabobi.,hausa
Tuwon birkin babur ɗin Kallamu ya fita.,hausa
Matasa nawa aka kama jiya?,hausa
Ta ci gaba da karatun lissafi a jami'a.,hausa
Shinkafar Hausa tafi min dadi.,hausa
Mun je ta'aziyar mutuwan sagir.,hausa
Naga friend request ɗinta,hausa
Kurkum yana sa fata tayi laushi,hausa
Akwai ofishin ƴansanda a tashar tashin jirgin sama.,hausa
Ka sayo gurjiya idan kaje kasuwa,hausa
Waye zai siya jarida?,hausa
Ƙudin fetir be kai naira Dubu biyu da dari daya da hamsin da biyu ba,hausa
Anayin kulikuli daga niƙaƙƙen gyaɗa da gishiri,hausa
Yau aka raɗa mata suna Amina,hausa
Gwanda nau'in kayan marmari ce mai laushi kuma yawan ƙwallaye,hausa
Kasuwar saida kayan marmari babba ce.,hausa
An fi ba maza shugabanci a Najeriya.,hausa
Ta saka audugan a bola,hausa
Ana yin naman nama daga gari.,hausa
A soke zaɓen runfunan can.,hausa
Ana yin wasan kwallon tebur akan teburi,hausa
Eh zan iya fuskantar matsala ta,hausa
Gudu na nesa ya kunsa gudu na tsawon lokaci.,hausa
Kiɗa kamar blues don kwantar da hankali da sa natsuwa.,hausa
Ƙurajen fuskarta ne ya sa ta ke amfani da sabulu na musamman.,hausa
Bana son hawan babur'n wancan mutumin dan baya wanke shi.,hausa
Da aka tambaye ta meyasa take aikata alfasha tace kudi take samu idan tayi ta samu ta ci abinci.,hausa
Alhaji Wanzam yana unguwar Abdullahi Masaba.,hausa
Tabon kashu yana da wahalar cirewa,hausa
Yayana ya saka kwaɗo a wayar shi saboda bayaso a ga abubuwan da yakeyi.,hausa
Sabida ofis ɗin sabo ne.,hausa
"Kalmar “ridda” tana bayyana soke ko watsi da imanin mutum; a cikin addinai da yawa, wannan batu ne mai wahala.",hausa
A GRA muke a birni,hausa
Biliyan ya auri Mata hudu a lokaci guda,hausa
Simintin da aka kawo shekaran jiya ya kare.,hausa
Ka rushe masallacin !,hausa
Geisha kifin gwangwani ne da tomatur.,hausa
Tsaƙa dabbobi ne ma su ɗauke da cuttutuka masu illar ga danAdam.,hausa
Na sauke zobon daga wuta,hausa
